# DAIR-V2X-Seq SPD PointPillars (infrastructure node yizhuang08, train-calibrated) - Polar binned error distributions (angle+distance)
# normal: param1=mu(0), param2=std, param3=mae; miss_detection constant: param1=miss_rate

error_type,dist_min,dist_max,angle_min,angle_max,distribution,param1,param2,param3
miss_detection,0.0,5.0,-180.0,-170.0,constant,1.000000,,
distal,0.0,5.0,-180.0,-170.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-180.0,-170.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-180.0,-170.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-180.0,-170.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-180.0,-170.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-180.0,-170.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-180.0,-170.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-170.0,-160.0,constant,1.000000,,
distal,0.0,5.0,-170.0,-160.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-170.0,-160.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-170.0,-160.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-170.0,-160.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-170.0,-160.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-170.0,-160.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-170.0,-160.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-160.0,-150.0,constant,1.000000,,
distal,0.0,5.0,-160.0,-150.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-160.0,-150.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-160.0,-150.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-160.0,-150.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-160.0,-150.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-160.0,-150.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-160.0,-150.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-150.0,-140.0,constant,1.000000,,
distal,0.0,5.0,-150.0,-140.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-150.0,-140.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-150.0,-140.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-150.0,-140.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-150.0,-140.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-150.0,-140.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-150.0,-140.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-140.0,-130.0,constant,1.000000,,
distal,0.0,5.0,-140.0,-130.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-140.0,-130.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-140.0,-130.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-140.0,-130.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-140.0,-130.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-140.0,-130.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-140.0,-130.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-130.0,-120.0,constant,1.000000,,
distal,0.0,5.0,-130.0,-120.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-130.0,-120.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-130.0,-120.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-130.0,-120.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-130.0,-120.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-130.0,-120.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-130.0,-120.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-120.0,-110.0,constant,1.000000,,
distal,0.0,5.0,-120.0,-110.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-120.0,-110.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-120.0,-110.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-120.0,-110.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-120.0,-110.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-120.0,-110.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-120.0,-110.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-110.0,-100.0,constant,1.000000,,
distal,0.0,5.0,-110.0,-100.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-110.0,-100.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-110.0,-100.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-110.0,-100.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-110.0,-100.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-110.0,-100.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-110.0,-100.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-100.0,-90.0,constant,1.000000,,
distal,0.0,5.0,-100.0,-90.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-100.0,-90.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-100.0,-90.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-100.0,-90.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-100.0,-90.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-100.0,-90.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-100.0,-90.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-90.0,-80.0,constant,1.000000,,
distal,0.0,5.0,-90.0,-80.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-90.0,-80.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-90.0,-80.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-90.0,-80.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-90.0,-80.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-90.0,-80.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-90.0,-80.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-80.0,-70.0,constant,1.000000,,
distal,0.0,5.0,-80.0,-70.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-80.0,-70.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-80.0,-70.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-80.0,-70.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-80.0,-70.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-80.0,-70.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-80.0,-70.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-70.0,-60.0,constant,1.000000,,
distal,0.0,5.0,-70.0,-60.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-70.0,-60.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-70.0,-60.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-70.0,-60.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-70.0,-60.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-70.0,-60.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-70.0,-60.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-60.0,-50.0,constant,1.000000,,
distal,0.0,5.0,-60.0,-50.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-60.0,-50.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-60.0,-50.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-60.0,-50.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-60.0,-50.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-60.0,-50.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-60.0,-50.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-50.0,-40.0,constant,1.000000,,
distal,0.0,5.0,-50.0,-40.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-50.0,-40.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-50.0,-40.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-50.0,-40.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-50.0,-40.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-50.0,-40.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-50.0,-40.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-40.0,-30.0,constant,1.000000,,
distal,0.0,5.0,-40.0,-30.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-40.0,-30.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-40.0,-30.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-40.0,-30.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-40.0,-30.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-40.0,-30.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-40.0,-30.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-30.0,-20.0,constant,1.000000,,
distal,0.0,5.0,-30.0,-20.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-30.0,-20.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-30.0,-20.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-30.0,-20.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-30.0,-20.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-30.0,-20.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-30.0,-20.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-20.0,-10.0,constant,1.000000,,
distal,0.0,5.0,-20.0,-10.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-20.0,-10.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-20.0,-10.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-20.0,-10.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-20.0,-10.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-20.0,-10.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-20.0,-10.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,-10.0,0.0,constant,1.000000,,
distal,0.0,5.0,-10.0,0.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,-10.0,0.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,-10.0,0.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,-10.0,0.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,-10.0,0.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,-10.0,0.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,-10.0,0.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,0.0,10.0,constant,1.000000,,
distal,0.0,5.0,0.0,10.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,0.0,10.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,0.0,10.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,0.0,10.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,0.0,10.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,0.0,10.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,0.0,10.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,10.0,20.0,constant,1.000000,,
distal,0.0,5.0,10.0,20.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,10.0,20.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,10.0,20.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,10.0,20.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,10.0,20.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,10.0,20.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,10.0,20.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,20.0,30.0,constant,1.000000,,
distal,0.0,5.0,20.0,30.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,20.0,30.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,20.0,30.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,20.0,30.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,20.0,30.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,20.0,30.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,20.0,30.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,30.0,40.0,constant,1.000000,,
distal,0.0,5.0,30.0,40.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,30.0,40.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,30.0,40.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,30.0,40.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,30.0,40.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,30.0,40.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,30.0,40.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,40.0,50.0,constant,1.000000,,
distal,0.0,5.0,40.0,50.0,normal,0.000000,0.120272,0.078603
perpendicular,0.0,5.0,40.0,50.0,normal,0.000000,0.102846,0.069525
height,0.0,5.0,40.0,50.0,normal,0.000000,0.064725,0.044911
yaw,0.0,5.0,40.0,50.0,normal,0.000000,0.352969,0.087111
width,0.0,5.0,40.0,50.0,normal,0.000000,0.120288,0.091050
length,0.0,5.0,40.0,50.0,normal,0.000000,0.184860,0.122185
box_height,0.0,5.0,40.0,50.0,normal,0.000000,0.105731,0.071111
miss_detection,0.0,5.0,50.0,60.0,constant,1.000000,,
distal,0.0,5.0,50.0,60.0,normal,0.000000,0.120272,0.078603
